ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13208575,JG420467,09/03/23 12:45,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1931,019,32,7,06,1163748,1915979,2023,09/14/2023 03:41:59 PM,41.92507895,-87.67373434,"(41.925078949, -87.673734337)"
13202320,JG414293,09/06/23 22:10,036XX W ARMITAGE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,2525,025,26,22,04A,1151973,1913049,2023,09/14/2023 03:43:09 PM,41.91727917,-87.71707865,"(41.917279172, -87.717078645)"
13201504,JG413456,09/06/23 11:32,105XX S EWING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,0432,004,10,52,14,1202174,1835608,2023,09/14/2023 03:43:09 PM,41.70364062,-87.53528545,"(41.703640622, -87.535285448)"
13202169,JG413704,09/06/23 13:24,043XX S LA SALLE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,TRUE,FALSE,0215,002,20,37,04A,1176127,1876478,2023,09/14/2023 03:43:09 PM,41.81641543,-87.62943881,"(41.81641543, -87.629438806)"
13202309,JG414322,09/06/23 23:31,048XX W FOSTER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1621,016,39,12,15,1143328,1934145,2023,09/14/2023 03:43:09 PM,41.97533458,-87.7483118,"(41.975334583, -87.748311799)"
13575571,JH402015,08/25/2024 09:36:00 PM,023XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,CHA APARTMENT,TRUE,FALSE,1225,012,27,28,08A,1160891,1898643,2024,09/02/24 15:41,41.87756742,-87.68471389,"(41.877567416, -87.684713886)"
13202135,JG413936,09/06/23 16:55,033XX W CHICAGO AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1121,011,27,23,03,1153805,1905131,2023,09/14/2023 03:43:09 PM,41.89551514,-87.71055902,"(41.89551514, -87.710559023)"
13201304,JG413096,09/06/23 7:10,008XX W JUNIOR TER,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,1915,019,46,3,07,1169959,1928885,2023,09/14/2023 03:43:09 PM,41.96036017,-87.65053465,"(41.960360168, -87.650534646)"
13574667,JH401009,08/25/2024 12:45:00 AM,027XX W 41ST ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,0921,009,12,58,08B,1158625,1877390,2024,09/02/24 15:41,41.81929355,-87.69361536,"(41.819293549, -87.693615364)"
13201811,JG413880,09/06/23 16:12,021XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,POLICE FACILITY / VEHICLE PARKING LOT,TRUE,FALSE,1414,014,1,22,08B,1157345,1914452,2023,09/14/2023 03:43:09 PM,41.92102149,-87.69730355,"(41.921021491, -87.69730355)"
13574778,JH401150,08/25/2024 06:30:00 AM,008XX E 63RD ST,0820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,0313,003,20,42,06,1183247,1863427,2024,09/02/24 15:41,41.7804394,-87.60372767,"(41.780439401, -87.603727666)"
13201763,JG413588,09/06/23 3:00,003XX W 23RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0914,009,11,34,14,1174424,1889041,2023,09/14/2023 03:43:09 PM,41.85092747,-87.63531128,"(41.85092747, -87.635311283)"
13201775,JG413827,09/06/23 13:00,006XX W HUTCHINSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1915,019,46,3,14,1170953,1928526,2023,09/14/2023 03:43:09 PM,41.95935327,-87.64689082,"(41.959353269, -87.646890819)"
13202175,JG414199,09/06/23 20:51,055XX W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,1524,015,37,25,15,1139250,1904792,2023,09/14/2023 03:43:09 PM,41.89486235,-87.76402503,"(41.894862353, -87.764025029)"
13202443,JG414467,09/06/23 22:00,002XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1114,011,28,26,07,1149685,1901255,2023,09/14/2023 03:43:09 PM,41.88496005,-87.72579172,"(41.884960051, -87.725791717)"
13201154,JG412983,09/06/23 1:26,001XX E LA SALLE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,FALSE,TRUE,1814,018,43,7,26,1176813,1911874,2023,09/14/2023 03:43:09 PM,41.91352886,-87.6258524,"(41.913528863, -87.6258524)"
13203515,JG413801,09/06/23 15:51,082XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,0424,004,7,46,14,1198250,1850974,2023,09/14/2023 03:43:09 PM,41.74590509,-87.54914144,"(41.745905086, -87.549141439)"
13202240,JG414270,09/06/23 19:40,008XX N MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1833,018,2,8,07,1177330,1906499,2023,09/14/2023 03:43:09 PM,41.89876792,-87.62411633,"(41.898767916, -87.624116333)"
13202801,JG414907,09/06/23 21:00,005XX W 96TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2223,022,9,73,07,1174208,1841224,2023,09/14/2023 03:43:09 PM,41.71971727,-87.63752426,"(41.719717269, -87.63752426)"
13208139,JG421314,09/01/23 0:00,042XX S MICHIGAN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,0213,002,3,38,11,1177862,1876957,2023,09/14/2023 03:41:59 PM,41.81769067,-87.62305996,"(41.81769067, -87.623059961)"
13202525,JG414587,09/06/23 23:30,015XX N LEAVITT ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,014,1,24,06,1161452,1910354,2023,09/14/2023 03:43:09 PM,41.90969171,-87.68232779,"(41.909691708, -87.682327785)"
13201620,JG413479,09/06/23 2:00,0000X W 95TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS,FALSE,FALSE,0511,005,9,49,03,1177494,1841973,2023,09/14/2023 03:43:09 PM,41.72169912,-87.62546609,"(41.721699115, -87.625466085)"
13202191,JG414164,09/06/23 20:05,013XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,2222,022,21,73,15,1168922,1841756,2023,09/14/2023 03:43:09 PM,41.72129276,-87.65687005,"(41.721292763, -87.656870051)"
13203381,JG415587,09/06/23 16:47,047XX W WEST END AVE,0890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1113,011,28,25,06,1144858,1900562,2023,09/14/2023 03:43:09 PM,41.88315079,-87.74353491,"(41.883150785, -87.743534907)"
13202224,JG414226,09/06/23 20:10,028XX W BELMONT AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,TRUE,FALSE,1733,017,33,21,04A,1156752,1921140,2023,09/14/2023 03:43:09 PM,41.9393859,-87.69930066,"(41.939385902, -87.699300657)"
13206126,JG418815,09/06/23 20:00,063XX S KEDZIE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,FALSE,FALSE,0823,008,14,66,11,1156141,1862549,2023,09/14/2023 03:43:09 PM,41.77861818,-87.70312686,"(41.77861818, -87.70312686)"
13201402,JG413073,09/06/23 6:43,014XX S BLUE ISLAND AVE,0810,THEFT,OVER $500,GOVERNMENT BUILDING / PROPERTY,TRUE,FALSE,1233,012,28,28,06,1168519,1893359,2023,09/26/2023 03:44:16 PM,41.8629061,-87.65685888,"(41.862906101, -87.656858884)"
13202587,JG414707,09/06/23 21:00,028XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,VEHICLE NON-COMMERCIAL,FALSE,FALSE,0133,001,4,35,05,1178511,1886067,2023,10/09/23 15:40,41.84267447,-87.62040192,"(41.842674466, -87.620401921)"
13203072,JG415095,09/06/23 22:30,030XX N MOBILE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,2511,025,30,19,26,1133880,1919540,2023,09/14/2023 03:43:09 PM,41.93542876,-87.7834006,"(41.935428755, -87.783400598)"
13201212,JG413022,09/06/23 3:34,050XX N LINCOLN AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,BAR OR TAVERN,FALSE,FALSE,2031,020,40,4,05,1158737,1933560,2023,09/14/2023 03:43:09 PM,41.97342657,-87.69166342,"(41.973426571, -87.691663417)"
13202188,JG413993,09/06/23 18:00,052XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,FALSE,TRUE,0815,008,23,62,08B,1150589,1869566,2023,09/14/2023 03:43:09 PM,41.79798376,-87.72329858,"(41.79798376, -87.723298581)"
13577695,JH404716,08/25/2024 01:00:00 AM,043XX N PAULINA ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1912,019,47,6,06,1164449,1928785,2024,09/02/24 15:41,41.96020446,-87.67079485,"(41.960204455, -87.670794849)"
13207185,JG420003,09/06/23 8:40,014XX S BLUE ISLAND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1232,012,28,28,06,1168627,1893531,2023,09/14/2023 03:43:09 PM,41.86337575,-87.65645745,"(41.863375747, -87.656457451)"
13204224,JG416613,09/06/23 11:00,073XX N WASHTENAW AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,2411,024,50,2,08B,1157092,1948758,2023,09/14/2023 03:43:09 PM,42.01516417,-87.69729739,"(42.015164168, -87.697297389)"
13201687,JG413567,09/06/23 13:35,055XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,0225,002,20,68,08B,1176235,1868250,2023,09/14/2023 03:43:09 PM,41.7938346,-87.62928988,"(41.793834595, -87.629289876)"
13203850,JG416106,09/06/23 2:00,047XX S WINCHESTER AVE,0890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,0931,009,15,61,06,1164152,1873259,2023,09/14/2023 03:43:09 PM,41.8078429,-87.67345647,"(41.807842901, -87.67345647)"
13208369,JG410736,09/02/23 23:00,067XX S EAST END AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0332,003,5,43,07,1188697,1860555,2023,09/14/2023 03:41:59 PM,41.77242977,-87.5838391,"(41.772429772, -87.583839095)"
13201139,JG412965,09/06/23 0:25,038XX W 86TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,0834,008,18,70,08B,1152402,1847268,2023,09/14/2023 03:43:09 PM,41.73675896,-87.71723564,"(41.736758964, -87.71723564)"
13201420,JG413261,09/06/23 0:30,003XX N PARKSIDE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1512,015,29,25,06,1138537,1901583,2023,09/14/2023 03:43:09 PM,41.8860694,-87.76672155,"(41.886069404, -87.766721551)"
13201760,JG413680,09/06/23 14:28,040XX W 16TH ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,FALSE,FALSE,1012,010,24,29,18,1149781,1891744,2023,09/14/2023 03:43:09 PM,41.85885891,-87.72568643,"(41.858858907, -87.725686431)"
13202271,JG414254,09/06/23 21:50,082XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,0424,004,7,46,14,1198250,1850974,2023,09/14/2023 03:43:09 PM,41.74590509,-87.54914144,"(41.745905086, -87.549141439)"
13202141,JG413832,09/06/23 15:48,025XX W 103RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2211,022,19,72,08B,1161071,1836260,2023,09/14/2023 03:43:09 PM,41.7063765,-87.68577827,"(41.706376496, -87.68577827)"
13202485,JG413084,09/06/23 6:50,050XX S CALUMET AVE,0650,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,0224,002,3,38,05,1179285,1871736,2023,09/14/2023 03:43:09 PM,41.80333141,-87.61799944,"(41.803331407, -87.617999436)"
13203327,JG414454,09/06/23 19:15,021XX W GRACE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1921,019,47,5,06,1161251,1925209,2023,09/14/2023 03:43:09 PM,41.95045897,-87.68265203,"(41.950458972, -87.682652033)"
13203730,JG415950,09/06/23 14:30,007XX W WILLOW ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1813,018,43,7,08A,1171259,1911950,2023,09/14/2023 03:43:09 PM,41.91386132,-87.64625425,"(41.913861315, -87.646254251)"
13204206,JG416589,09/06/23 8:30,035XX W 73RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,0831,008,17,66,11,1154079,1855974,2023,09/14/2023 03:43:09 PM,41.76061657,-87.71086082,"(41.760616571, -87.710860822)"
13201665,JG413486,09/06/23 11:00,064XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0314,003,5,42,08B,1187984,1862596,2023,09/14/2023 03:43:09 PM,41.77804747,-87.58638773,"(41.778047465, -87.586387726)"
13202789,JG414834,09/06/23 14:30,044XX S PRAIRIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,TRUE,0215,002,3,38,05,1178781,1875697,2023,09/14/2023 03:43:09 PM,41.81421223,-87.61972721,"(41.81421223, -87.619727208)"
13201262,JG413041,09/06/23 4:30,014XX W FRY ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1213,012,27,24,06,1166423,1905778,2023,09/14/2023 03:43:09 PM,41.89702987,-87.66419761,"(41.897029874, -87.664197611)"
13208500,JG420617,07/14/2023 12:00:00 AM,101XX S ESCANABA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,0431,004,10,51,11,1197129,1838203,2023,09/14/2023 03:41:59 PM,41.71088835,-87.55367277,"(41.710888352, -87.553672774)"
13208341,JG421496,06/23/2023 10:00:00 AM,039XX W GLADYS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),FALSE,FALSE,1132,011,28,26,07,1150159,1898064,2023,09/14/2023 03:41:59 PM,41.87619437,-87.72413428,"(41.876194374, -87.724134277)"
13208199,JG412266,09/03/23 17:30,040XX S WABASH AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,0213,002,3,38,04A,1177385,1878215,2023,09/14/2023 03:41:59 PM,41.82115354,-87.62477167,"(41.821153535, -87.624771671)"
13201946,JG413820,09/06/23 16:16,015XX S KILDARE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1012,010,24,29,04A,1147978,1891862,2023,09/14/2023 03:43:09 PM,41.85921754,-87.73230167,"(41.859217539, -87.732301669)"
13202556,JG414631,09/06/23 20:00,018XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1235,012,25,31,08A,1169090,1891221,2023,09/14/2023 03:43:09 PM,41.85702689,-87.65482484,"(41.857026887, -87.654824838)"
13201895,JG413855,09/06/23 15:30,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,0112,001,34,32,06,1176363,1900552,2023,09/14/2023 03:43:09 PM,41.88247092,-87.62784763,"(41.882470918, -87.627847625)"
13204495,JG416356,09/06/23 7:15,010XX W GRACE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1923,019,44,6,06,1168781,1925507,2023,09/14/2023 03:43:09 PM,41.95111649,-87.65496383,"(41.951116487, -87.654963829)"
13202498,JG413591,09/06/23 12:45,012XX W FLOURNOY ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1231,012,34,28,26,1168275,1897116,2023,09/14/2023 03:43:09 PM,41.87322088,-87.65764602,"(41.873220883, -87.657646023)"
13201510,JG413336,09/06/23 9:30,023XX E 93RD ST,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,0413,004,7,48,17,1193360,1843756,2023,09/14/2023 03:43:09 PM,41.72621915,-87.56729444,"(41.726219145, -87.567294437)"
13202228,JG414297,09/06/23 23:20,026XX S DRAKE AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,FALSE,FALSE,1032,010,22,30,03,1153129,1886203,2023,09/14/2023 03:43:09 PM,41.84358807,-87.71354376,"(41.843588067, -87.713543763)"
13203203,JG415219,09/06/23 7:00,051XX N LINCOLN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2031,020,40,4,11,1158555,1934254,2023,09/14/2023 03:43:09 PM,41.97533468,-87.69231358,"(41.975334679, -87.692313579)"
13203010,JG415086,09/06/23 18:00,079XX S KIMBARK AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,0411,004,8,45,06,1186255,1852655,2023,09/14/2023 03:43:09 PM,41.75080949,-87.59303986,"(41.750809487, -87.59303986)"
13201483,JG413406,09/06/23 7:46,075XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,0623,006,6,69,08A,1178903,1855029,2023,09/14/2023 03:43:09 PM,41.75749444,-87.61990875,"(41.757494439, -87.619908754)"
13202673,JG414650,09/06/23 23:00,087XX S ESSEX AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0423,004,7,46,07,1194325,1847545,2023,09/14/2023 03:43:09 PM,41.73659288,-87.56363552,"(41.736592879, -87.563635515)"
13201827,JG413920,09/06/23 14:40,056XX S MOBILE AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,0811,008,13,56,08B,1135355,1866369,2023,09/14/2023 03:43:09 PM,41.78949371,-87.77924096,"(41.789493708, -87.779240956)"
13575259,JH401868,08/25/2024 07:31:00 PM,132XX S LANGLEY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT / GROUNDS,FALSE,FALSE,0533,005,10,54,15,1183258,1817678,2024,09/02/24 15:41,41.65489835,-87.605106,"(41.654898347, -87.605106003)"
13202923,JG414804,09/06/23 18:00,044XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0222,002,4,39,14,1185081,1875611,2023,09/14/2023 03:43:09 PM,41.81383036,-87.59662118,"(41.813830355, -87.596621175)"
13203426,JG414438,09/06/23 13:30,028XX W ALBION AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2412,024,50,2,07,1156017,1943652,2023,09/14/2023 03:43:09 PM,42.00117497,-87.7013917,"(42.001174965, -87.701391704)"
13202768,JG414187,09/06/23 19:45,013XX S CANAL ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0124,001,28,28,08B,1173325,1894306,2023,09/14/2023 03:43:09 PM,41.86539947,-87.63918859,"(41.865399465, -87.639188585)"
13208599,JG405706,08/30/2023 11:30:00 AM,084XX S BURNHAM AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,0423,004,7,46,08B,1196291,1849582,2023,09/14/2023 03:41:59 PM,41.7421341,-87.55636551,"(41.742134096, -87.556365508)"
13201868,JG414005,09/06/23 13:00,002XX E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,018,2,8,06,1177909,1904245,2023,09/14/2023 03:43:09 PM,41.89256968,-87.62205835,"(41.892569681, -87.622058354)"
13201524,JG413088,09/06/23 7:12,050XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,0224,002,3,38,14,1178454,1871616,2023,09/14/2023 03:43:09 PM,41.80302105,-87.62105073,"(41.803021054, -87.621050731)"
13202235,JG414214,09/06/23 13:00,053XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0233,002,20,41,07,1182491,1869797,2023,09/14/2023 03:43:09 PM,41.79793681,-87.60630178,"(41.797936811, -87.606301777)"
13208170,JG421049,09/05/23 11:45,020XX N HOYNE AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1432,014,32,22,08A,1162035,1913362,2023,09/14/2023 03:41:59 PM,41.91793371,-87.68010193,"(41.917933711, -87.680101929)"
13203656,JG415835,09/07/23 0:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0233,002,20,41,14,1182638,1871058,2023,09/14/2023 03:43:09 PM,41.80139369,-87.60572357,"(41.801393686, -87.605723566)"
13209369,JG422777,12/10/21 0:00,036XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,0915,009,11,60,11,,,2021,09/14/2023 03:43:09 PM,,,
13207681,JG420514,09/02/23 9:10,025XX W GUNNISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2031,020,40,4,14,1158611,1932194,2023,09/14/2023 03:41:59 PM,41.96968079,-87.69216434,"(41.969680787, -87.692164343)"
13202905,JG414011,09/06/23 1:00,107XX S AVENUE M,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,0432,004,10,52,05,1201526,1834409,2023,09/14/2023 03:43:09 PM,41.70036692,-87.5376988,"(41.700366916, -87.537698795)"
13202150,JG414175,09/06/23 18:50,059XX S MOZART ST,0560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,0824,008,15,66,08A,1158397,1865068,2023,09/14/2023 03:43:09 PM,41.78548501,-87.69478757,"(41.785485007, -87.694787568)"
13201253,JG413031,09/06/23 4:00,001XX W 127TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,0523,005,9,53,07,1177579,1820730,2023,09/14/2023 03:43:09 PM,41.66340331,-87.62579388,"(41.663403306, -87.625793875)"
13202123,JG413711,09/06/23 14:55,040XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CEMETARY,FALSE,FALSE,1915,019,46,3,14,1166702,1926863,2023,09/14/2023 03:43:09 PM,41.95488231,-87.66256709,"(41.95488231, -87.662567089)"
13201193,JG413012,09/06/23 3:00,0000X N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1522,015,29,25,08B,1139505,1899724,2023,09/14/2023 03:43:09 PM,41.88095048,-87.76321214,"(41.880950476, -87.763212138)"
13201958,JG414060,09/06/23 15:24,030XX N BROADWAY,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1934,019,44,6,06,1171721,1920469,2023,09/14/2023 03:43:09 PM,41.93722767,-87.64430547,"(41.937227668, -87.644305471)"
13201698,JG413677,09/06/23 13:31,074XX N DAMEN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2424,024,49,1,08A,1161660,1949461,2023,09/14/2023 03:43:09 PM,42.01699885,-87.68046906,"(42.016998846, -87.680469059)"
13206827,JG419709,09/06/23 21:13,045XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1723,017,33,14,06,1151905,1929896,2023,09/14/2023 03:43:09 PM,41.96350999,-87.71688337,"(41.963509992, -87.71688337)"
13202214,JG414271,09/06/23 21:30,015XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,1824,018,43,8,08B,1176722,1910731,2023,09/14/2023 03:43:09 PM,41.91039448,-87.62622133,"(41.910394484, -87.62622133)"
13202281,JG414369,09/06/23 16:00,080XX S GREEN ST,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,0621,006,17,71,08A,1172035,1851565,2023,09/14/2023 03:43:09 PM,41.74814232,-87.64518049,"(41.748142315, -87.645180485)"
13201781,JG413861,09/06/23 16:09,041XX W CRYSTAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2534,025,37,23,14,1148606,1908015,2023,09/14/2023 03:43:09 PM,41.9035311,-87.72957933,"(41.903531104, -87.729579331)"
13201333,JG413196,09/06/23 0:01,070XX W WOLFRAM ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,2511,025,29,18,07,1128971,1918157,2023,09/14/2023 03:43:09 PM,41.93171863,-87.80147333,"(41.931718627, -87.801473334)"
13201576,JG413386,09/06/23 11:24,024XX W 51ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,0923,009,15,63,06,1161020,1870793,2023,09/14/2023 03:43:09 PM,41.8011413,-87.68501209,"(41.801141301, -87.685012091)"
13204819,JG416044,09/06/23 9:15,021XX E 87TH ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,0412,004,8,45,08A,1191768,1847705,2023,09/14/2023 03:43:09 PM,41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
13202298,JG414342,09/06/23 23:30,016XX W SUNNYSIDE AVE,0927,MOTOR VEHICLE THEFT,"ATTEMPT - CYCLE, SCOOTER, BIKE WITH VIN",STREET,FALSE,FALSE,1912,019,47,3,07,1164677,1929953,2023,09/14/2023 03:43:09 PM,41.96340466,-87.66992337,"(41.963404656, -87.669923368)"
13201744,JG413629,09/06/23 1:10,027XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,1423,014,26,24,08B,1157923,1907866,2023,09/14/2023 03:43:09 PM,41.9029372,-87.69535984,"(41.902937196, -87.695359835)"
13201657,JG413513,09/06/23 12:30,071XX N WOLCOTT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,2424,024,49,1,26,1162302,1947600,2023,09/14/2023 03:43:09 PM,42.01187876,-87.67815908,"(42.011878761, -87.678159078)"
13575557,JH402102,08/25/2024 11:50:00 PM,031XX W FRANKLIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1221,012,27,23,08B,1155458,1903167,2024,09/02/24 15:41,41.89009265,-87.70454078,"(41.890092654, -87.70454078)"
13202332,JG414301,09/06/23 21:00,030XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0422,004,7,46,08B,1198018,1853175,2023,09/14/2023 03:43:09 PM,41.75195059,-87.54991809,"(41.751950586, -87.549918085)"
